reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_2,N/A,Drawing White Elephants In Africa? Re-contextualizing Ernst May’s Kampala Plans In Relation To The Fraught Political Realities Of Late-Colonial Rule,39,10.1080/02665433.2018.1425635,https://w3id.org/oc/meta/br/06220897843,author_title
ref_30,N/A,"Interpreting Kigali, Rwanda",37,10.2307/j.ctv3mt8t6,https://w3id.org/oc/meta/br/06702554313,author_title
