reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
b0,10.1038/nphoton.2008.194,2008-10,Femtosecond Laser Oscillators For High-Field Science,https://w3id.org/oc/meta/id/06290453604,https://w3id.org/oc/meta/ar/061908104816,https://w3id.org/oc/meta/re/061901527743,https://w3id.org/oc/meta/br/061901848987,http://purl.org/spar/fabio/JournalArticle
b1,10.1364/ol.43.006037,2018-12-11,35 kW Coherently Combined Ultrafast Fiber Laser,https://w3id.org/oc/meta/id/062501180146,https://w3id.org/oc/meta/ar/062505005378,https://w3id.org/oc/meta/re/06250914641,https://w3id.org/oc/meta/br/062501128617,http://purl.org/spar/fabio/JournalArticle
b2,10.1364/ol.35.004169,2010-12-13,Compact Diode-Pumped 11 kW Yb:YAG Innoslab Femtosecond Amplifier,https://w3id.org/oc/meta/id/06710276466,https://w3id.org/oc/meta/ar/061304962406,https://w3id.org/oc/meta/re/06130919163,https://w3id.org/oc/meta/br/064026769,http://purl.org/spar/fabio/JournalArticle
b3,10.1364/oe.23.021064,2015-08-04,"Ultrafast Thin-Disk Multipass Laser Amplifier Delivering 14 kW (47 mJ, 1030 Nm) Average Power Converted To 820 W At 515 Nm And 234 W At 343 Nm",https://w3id.org/oc/meta/id/0667024996,https://w3id.org/oc/meta/ar/0611012981427,https://w3id.org/oc/meta/re/061102384455,https://w3id.org/oc/meta/br/061103141927,http://purl.org/spar/fabio/JournalArticle
b4,10.1007/bf01081875,1994-05,Scalable Concept For Diode-Pumped High-Power Solid-State Lasers,https://w3id.org/oc/meta/id/06760210354,https://w3id.org/oc/meta/ar/061408973055,https://w3id.org/oc/meta/re/061401669979,https://w3id.org/oc/meta/br/0616047488,http://purl.org/spar/fabio/JournalArticle
b5,10.1364/ol.42.001381,2017-03-29,"1 kW, 200 mJ Picosecond Thin-Disk Laser System",https://w3id.org/oc/meta/id/06404084108,https://w3id.org/oc/meta/ar/06204967838,https://w3id.org/oc/meta/re/0620920726,https://w3id.org/oc/meta/br/06201145153,http://purl.org/spar/fabio/JournalArticle
b6,10.1103/physrevd.26.1817,1982-10-15,Quantum Limits On Noise In Linear Amplifiers,https://w3id.org/oc/meta/id/06503555826,https://w3id.org/oc/meta/ar/065015872614,https://w3id.org/oc/meta/re/06502698935,https://w3id.org/oc/meta/br/06503945569,http://purl.org/spar/fabio/JournalArticle
b7,10.1109/jstqe.2014.2341588,2015-01,Toward Millijoule-Level High-Power Ultrafast Thin-Disk Oscillators,https://w3id.org/oc/meta/id/06680920105,https://w3id.org/oc/meta/ar/06220574388,https://w3id.org/oc/meta/re/0622097997,https://w3id.org/oc/meta/br/06220182755,http://purl.org/spar/fabio/JournalArticle
b8,10.1364/optica.2.000980,2015-11-18,Compact Extreme Ultraviolet Source At Megahertz Pulse Repetition Rate With A Low-Noise Ultrafast Thin-Disk Laser Oscillator,https://w3id.org/oc/meta/id/06840954026,https://w3id.org/oc/meta/ar/062203659873,https://w3id.org/oc/meta/re/06220653047,https://w3id.org/oc/meta/br/06220848999,http://purl.org/spar/fabio/JournalArticle
b9,10.1364/ol.43.005909,2018-12-03,Optical Rectification Of A 100 W Average Power Mode-Locked Thin-Disk Oscillator,https://w3id.org/oc/meta/id/062501180176,https://w3id.org/oc/meta/ar/062505005592,https://w3id.org/oc/meta/re/06250914671,https://w3id.org/oc/meta/br/062501128617,http://purl.org/spar/fabio/JournalArticle
b10,10.1364/ol.42.005170,2017-12-08,Extreme Ultraviolet Light Source At A Megahertz Repetition Rate Based On High-Harmonic Generation Inside A Mode-Locked Thin-Disk Laser Oscillator,https://w3id.org/oc/meta/id/06504101323,https://w3id.org/oc/meta/ar/06104914867,https://w3id.org/oc/meta/re/0610926908,https://w3id.org/oc/meta/br/06101154176,http://purl.org/spar/fabio/JournalArticle
b11,10.1364/ol.41.004511,2016-09-26,Nonlinear Pulse Compression In A Multi-Pass Cell,https://w3id.org/oc/meta/id/06304090806,https://w3id.org/oc/meta/ar/06304936624,https://w3id.org/oc/meta/re/0630910337,https://w3id.org/oc/meta/br/06301142191,http://purl.org/spar/fabio/JournalArticle
b12,10.1364/ol.43.004643,2018-09-20,All-solid-state Multipass Spectral Broadening To Sub-20 Fs,https://w3id.org/oc/meta/id/06890278613,https://w3id.org/oc/meta/ar/062604947269,https://w3id.org/oc/meta/re/06260917418,https://w3id.org/oc/meta/br/062601156208,http://purl.org/spar/fabio/JournalArticle
b13,10.1364/ol.25.000859,2000-06-01,162-W Average Power From A Diode-Pumped Femtosecond Yb:YAG Thin Disk Laser,https://w3id.org/oc/meta/id/06504101212,https://w3id.org/oc/meta/ar/06304945120,https://w3id.org/oc/meta/re/0630911804,https://w3id.org/oc/meta/br/064027187,http://purl.org/spar/fabio/JournalArticle
b14,10.1364/ol.29.001921,2004-08-13,Powerful Red-Green-Blue Laser Source Pumped With A Mode-Locked Thin Disk Laser,https://w3id.org/oc/meta/id/06701180926,https://w3id.org/oc/meta/ar/06704853854,https://w3id.org/oc/meta/re/0670908799,https://w3id.org/oc/meta/br/06701136754,http://purl.org/spar/fabio/JournalArticle
b15,10.1364/ol.31.002728,2006-08-25,Pulse Energy Scaling To 5 μJ From A Femtosecond Thin Disk Laser,https://w3id.org/oc/meta/id/06501200777,https://w3id.org/oc/meta/ar/06504935221,https://w3id.org/oc/meta/re/0650926294,https://w3id.org/oc/meta/br/06501153104,http://purl.org/spar/fabio/JournalArticle
b16,10.1364/oe.20.009698,2012-04-12,Mode-locked Yb:YAG Thin-Disk Oscillator With 41 µJ Pulse Energy At 145 W Average Infrared Power And High Power Frequency Conversion,https://w3id.org/oc/meta/id/063201057997,https://w3id.org/oc/meta/ar/0623012881204,https://w3id.org/oc/meta/re/062302362493,https://w3id.org/oc/meta/br/062303130663,http://purl.org/spar/fabio/JournalArticle
b17,10.1364/oe.20.023535,2012-09-28,275 W Average Output Power From A Femtosecond Thin Disk Oscillator Operated In A Vacuum Environment,https://w3id.org/oc/meta/id/061905329586,https://w3id.org/oc/meta/ar/0622012919004,https://w3id.org/oc/meta/re/062202381413,https://w3id.org/oc/meta/br/062203125865,http://purl.org/spar/fabio/JournalArticle
b18,10.1364/ol.39.000009,2013-12-16,Ultrafast Thin-Disk Laser With 80 μJ Pulse Energy And 242 W Of Average Power,https://w3id.org/oc/meta/id/06701179644,https://w3id.org/oc/meta/ar/06704846625,https://w3id.org/oc/meta/re/0670907519,https://w3id.org/oc/meta/br/06701135727,http://purl.org/spar/fabio/JournalArticle
b19,10.1364/ol.36.004746,2011-12-13,High-power 200 Fs Kerr-lens Mode-Locked Yb:YAG Thin-Disk Oscillator,https://w3id.org/oc/meta/id/062505141722,https://w3id.org/oc/meta/ar/061104978418,https://w3id.org/oc/meta/re/06110918624,https://w3id.org/oc/meta/br/061101141726,http://purl.org/spar/fabio/JournalArticle
b20,10.1364/ol.39.006442,2014-11-10,Energy Scaling Of Kerr-lens Mode-Locked Thin-Disk Oscillators,https://w3id.org/oc/meta/id/06501199882,https://w3id.org/oc/meta/ar/06504930441,https://w3id.org/oc/meta/re/0650925400,https://w3id.org/oc/meta/br/06501152085,http://purl.org/spar/fabio/JournalArticle
b21,10.1364/ol.44.004227,2019-08-22,Kerr-lens Mode-Locked Thin-Disk Oscillator With 50% Output Coupling Rate,https://w3id.org/oc/meta/id/062401163975,https://w3id.org/oc/meta/ar/062404887801,https://w3id.org/oc/meta/re/06240896632,https://w3id.org/oc/meta/br/06704119438,http://purl.org/spar/fabio/JournalArticle
b22,10.1364/josaa.4.001962,1987-10-01,Multielement Stable Resonators Containing A Variable Lens,https://w3id.org/oc/meta/id/06810391566,https://w3id.org/oc/meta/ar/0619010352283,https://w3id.org/oc/meta/re/061901910478,https://w3id.org/oc/meta/br/061902420215,http://purl.org/spar/fabio/JournalArticle
b23,10.1117/12.2212789,2016-03-16,Recent Development Of Disk Lasers At TRUMPF,https://w3id.org/oc/meta/id/06370901044,https://w3id.org/oc/meta/ar/0621010823096,,https://w3id.org/oc/meta/br/062102499153,http://purl.org/spar/fabio/ProceedingsPaper
b24,10.1364/optica.5.001603,2018-12-11,Self-phase Modulation Cancellation In A High-Power Ultrafast Thin-Disk Laser Oscillator,https://w3id.org/oc/meta/id/06830451659,https://w3id.org/oc/meta/ar/061403692345,https://w3id.org/oc/meta/re/06140661742,https://w3id.org/oc/meta/br/06140846723,http://purl.org/spar/fabio/JournalArticle
b25,10.1109/2944.571754,1996,Soliton Mode-Locking With Saturable Absorbers,https://w3id.org/oc/meta/id/06105544430,https://w3id.org/oc/meta/ar/06250599638,https://w3id.org/oc/meta/re/0625098248,https://w3id.org/oc/meta/br/062201351,http://purl.org/spar/fabio/JournalArticle
b26,10.1364/oe.24.010512,2016-05-04,Optimized SESAMs For Kilowatt-Level Ultrafast Lasers,https://w3id.org/oc/meta/id/061304183807,https://w3id.org/oc/meta/ar/068014799072,https://w3id.org/oc/meta/re/06802530272,https://w3id.org/oc/meta/br/06803539629,http://purl.org/spar/fabio/JournalArticle
b27,10.1364/oe.26.012648,2018-05-02,Gas-lens Effect In kW-class Thin-Disk Lasers,https://w3id.org/oc/meta/id/06570121323,https://w3id.org/oc/meta/ar/062014497000,https://w3id.org/oc/meta/re/06202542994,https://w3id.org/oc/meta/br/06203551633,http://purl.org/spar/fabio/JournalArticle
b28,10.1109/jstqe.2010.2092753,2012-01,SESAMs For High-Power Oscillators: Design Guidelines And Damage Thresholds,https://w3id.org/oc/meta/id/06750688651,https://w3id.org/oc/meta/ar/06230562659,https://w3id.org/oc/meta/re/0623097402,https://w3id.org/oc/meta/br/06230191462,http://purl.org/spar/fabio/JournalArticle
b29,10.1364/oe.16.007571,2008-05-09,High Precision Optical Characterization Of Semiconductor Saturable Absorber Mirrors,https://w3id.org/oc/meta/id/06604482242,https://w3id.org/oc/meta/ar/065014724160,https://w3id.org/oc/meta/re/06502555477,https://w3id.org/oc/meta/br/067065387,http://purl.org/spar/fabio/JournalArticle
b30,10.1364/josab.11.000498,1994-03-01,Theory Of Kerr-lens Mode Locking: Role Of Self-Focusing And Radially Varying Gain,https://w3id.org/oc/meta/id/06601264604,https://w3id.org/oc/meta/ar/06605249402,https://w3id.org/oc/meta/re/0660983165,https://w3id.org/oc/meta/br/0614025904,http://purl.org/spar/fabio/JournalArticle
