reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
b17,10.1073/pnas.1811032115,2018-11-12,Testing The Empathizing–Systemizing Theory Of Sex Differences And The Extreme Male Brain Theory Of Autism In Half A Million People,https://w3id.org/oc/meta/id/06403197395,https://w3id.org/oc/meta/ar/064014374445,https://w3id.org/oc/meta/re/06402469383,https://w3id.org/oc/meta/br/0621060994,http://purl.org/spar/fabio/JournalArticle
b18,10.1037/a0031919,2013-05,"Empathizing, Systemizing, And Autistic Traits: Latent Structure In Individuals With Autism, Their Parents, And General Population Controls.",https://w3id.org/oc/meta/id/06603841197,https://w3id.org/oc/meta/ar/062206454566,https://w3id.org/oc/meta/re/062201207366,https://w3id.org/oc/meta/br/06604077092,http://purl.org/spar/fabio/JournalArticle
b19,10.1111/pcn.12210,2014-07-14,Broader Autism Phenotype In Mothers Predicts Social Responsiveness In Young Children With Autism Spectrum Disorders,https://w3id.org/oc/meta/id/06780592228,https://w3id.org/oc/meta/ar/061901608462,https://w3id.org/oc/meta/re/06190269765,https://w3id.org/oc/meta/br/06190423240,http://purl.org/spar/fabio/JournalArticle
b20,10.1007/s10803-006-0299-3,2006-12-05,The Broad Autism Phenotype Questionnaire,https://w3id.org/oc/meta/id/065201095686,https://w3id.org/oc/meta/ar/061402459408,https://w3id.org/oc/meta/re/06140427593,https://w3id.org/oc/meta/br/063011143,http://purl.org/spar/fabio/JournalArticle
b21,10.1016/j.ajhg.2014.02.001,2014-03,A Higher Mutational Burden In Females Supports A “Female Protective Model” In Neurodevelopmental Disorders,https://w3id.org/oc/meta/id/06680517184,https://w3id.org/oc/meta/ar/061703932125,https://w3id.org/oc/meta/re/06170719205,https://w3id.org/oc/meta/br/06170927946,http://purl.org/spar/fabio/JournalArticle
b22,10.1038/nrneurol.2013.278,2014-01-28,Disentangling The Heterogeneity Of Autism Spectrum Disorder Through Genetic Findings,https://w3id.org/oc/meta/id/06470970230,https://w3id.org/oc/meta/ar/0618011978957,https://w3id.org/oc/meta/re/061802242424,https://w3id.org/oc/meta/br/061802875171,http://purl.org/spar/fabio/JournalArticle
b23,10.1371/journal.pone.0194515,2018-03-26,Empathizing-systemizing Cognitive Styles: Effects Of Sex And Academic Degree,https://w3id.org/oc/meta/id/06704733334,https://w3id.org/oc/meta/ar/062506740577,https://w3id.org/oc/meta/re/062501253162,https://w3id.org/oc/meta/br/068037833,http://purl.org/spar/fabio/JournalArticle
b24,10.1016/j.neuroimage.2012.03.018,2012-07,Individual Differences In Brain Structure Underpin Empathizing–Systemizing Cognitive Styles In Male Adults,https://w3id.org/oc/meta/id/06501376663,https://w3id.org/oc/meta/ar/06505750301,https://w3id.org/oc/meta/re/06501088107,https://w3id.org/oc/meta/br/06501336785,http://purl.org/spar/fabio/JournalArticle
b26,10.1002/ajmg.b.30612,2008,Defining Key Features Of The Broad Autism Phenotype: A Comparison Across Parents Of Multiple- And Single-Incidence Autism Families,https://w3id.org/oc/meta/id/0650291707,https://w3id.org/oc/meta/ar/0650750572,https://w3id.org/oc/meta/re/0650127721,https://w3id.org/oc/meta/br/0650217739,http://purl.org/spar/fabio/JournalArticle
b27,10.3390/ijms160613217,2015-06-10,Broader Autism Phenotype In Siblings Of Children With ASD—A Review,https://w3id.org/oc/meta/id/06660831111,https://w3id.org/oc/meta/ar/061406267237,https://w3id.org/oc/meta/re/061401168511,https://w3id.org/oc/meta/br/066033421,http://purl.org/spar/fabio/JournalArticle
b28,10.1038/tp.2014.4,2014-02,Environmental Toxicants And Autism Spectrum Disorders: A Systematic Review,https://w3id.org/oc/meta/id/062504480677,https://w3id.org/oc/meta/ar/06470169822,https://w3id.org/oc/meta/re/0647029782,https://w3id.org/oc/meta/br/0647032880,http://purl.org/spar/fabio/JournalArticle
b29,10.1007/s10826-018-1026-3,2018-02-22,Broader Autism Phenotype In Parents Of Children With Autism: A Systematic Review Of Percentage Estimates,https://w3id.org/oc/meta/id/064901012367,https://w3id.org/oc/meta/ar/0616012951355,https://w3id.org/oc/meta/re/061602368989,https://w3id.org/oc/meta/br/061603117620,http://purl.org/spar/fabio/JournalArticle
b30,10.1007/s10803-017-3248-4,2017-07-26,The Broader Autism Phenotype In Mothers Is Associated With Increased Discordance Between Maternal-Reported And Clinician-Observed Instruments That Measure Child Autism Spectrum Disorder,https://w3id.org/oc/meta/id/062103790656,https://w3id.org/oc/meta/ar/061102419269,https://w3id.org/oc/meta/re/06110426867,https://w3id.org/oc/meta/br/062103703864,http://purl.org/spar/fabio/JournalArticle
b31,10.1371/journal.pone.0084782,2014-01-07,Regional Gray Matter Volume Is Associated With Empathizing And Systemizing In Young Adults,https://w3id.org/oc/meta/id/06505779321,https://w3id.org/oc/meta/ar/061106817859,https://w3id.org/oc/meta/re/061101260464,https://w3id.org/oc/meta/br/068037871,http://purl.org/spar/fabio/JournalArticle
b32,10.1111/jcpp.12499,2015-12-27,Heritability Of Autism Spectrum Disorders: A Meta-Analysis Of Twin Studies,https://w3id.org/oc/meta/id/061404757380,https://w3id.org/oc/meta/ar/06404068383,https://w3id.org/oc/meta/re/0640737867,https://w3id.org/oc/meta/br/0640951993,http://purl.org/spar/fabio/JournalArticle
b35,10.1371/journal.pone.0031661,2012-02-22,Measuring Empathizing And Systemizing With A Large US Sample,https://w3id.org/oc/meta/id/06390762195,https://w3id.org/oc/meta/ar/061806559244,https://w3id.org/oc/meta/re/061801252657,https://w3id.org/oc/meta/br/068037944,http://purl.org/spar/fabio/JournalArticle
b36,10.1073/pnas.0705803104,2007-07-31,A Unified Genetic Theory For Sporadic And Inherited Autism,https://w3id.org/oc/meta/id/06203202243,https://w3id.org/oc/meta/ar/062014196551,https://w3id.org/oc/meta/re/06202478092,https://w3id.org/oc/meta/br/06203478939,http://purl.org/spar/fabio/JournalArticle
