reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
b0,10.1111/1365-2435.12666,2016-05-11,A Common Framework For Identifying Linkage Rules Across Different Types Of Interactions,https://w3id.org/oc/meta/id/06490720880,https://w3id.org/oc/meta/ar/06390189579,https://w3id.org/oc/meta/re/0639042529,https://w3id.org/oc/meta/br/0639048502,http://purl.org/spar/fabio/JournalArticle
b1,10.2307/1313226,1998-01,Evolution Of Feeding Behavior In Insect Herbivores,https://w3id.org/oc/meta/id/06701806798,https://w3id.org/oc/meta/ar/06708038583,https://w3id.org/oc/meta/re/06701465475,https://w3id.org/oc/meta/br/0619043395,http://purl.org/spar/fabio/JournalArticle
b2,10.1111/1365-2656.12834,2018-05-14,On The Development Of A Predictive Functional Trait Approach For Studying Terrestrial Arthropods,https://w3id.org/oc/meta/id/06240910224,https://w3id.org/oc/meta/ar/062403693130,https://w3id.org/oc/meta/re/06240666102,https://w3id.org/oc/meta/br/06240852248,http://purl.org/spar/fabio/JournalArticle
b3,10.1111/1365-2435.12943,2017-08-14,Trait Matching And Phylogeny As Predictors Of Predator–Prey Interactions Involving Ground Beetles,https://w3id.org/oc/meta/id/06490721230,https://w3id.org/oc/meta/ar/06390187795,https://w3id.org/oc/meta/re/0639042266,https://w3id.org/oc/meta/br/0639048490,http://purl.org/spar/fabio/JournalArticle
b4,10.1890/03-9000,2004-07,Toward A Metabolic Theory Of Ecology,https://w3id.org/oc/meta/id/06490875443,https://w3id.org/oc/meta/ar/062306821625,https://w3id.org/oc/meta/re/062301282721,https://w3id.org/oc/meta/br/0624032022,http://purl.org/spar/fabio/JournalArticle
b5,10.1016/j.soilbio.2016.06.033,2016-11,Top-down Consumptive And Trait-Mediated Control Do Affect Soil Food Webs: It’s Time For A New Model,https://w3id.org/oc/meta/id/06160837461,https://w3id.org/oc/meta/ar/061603278296,https://w3id.org/oc/meta/re/06160598404,https://w3id.org/oc/meta/br/06160789967,http://purl.org/spar/fabio/JournalArticle
b6,10.1139/x00-014,2000-05-01,"Influence Of Millipedes On Litter Decomposition, N Mineralization, And Microbial Communities In A Coastal Forest In British Columbia, Canada",https://w3id.org/oc/meta/id/06202711895,https://w3id.org/oc/meta/ar/062012181249,https://w3id.org/oc/meta/re/06202115107,https://w3id.org/oc/meta/br/0616052169,http://purl.org/spar/fabio/JournalArticle
b7,10.1007/s12080-015-0281-9,2015-10-27,A Theory For Species Co-Occurrence In Interaction Networks,https://w3id.org/oc/meta/id/06280936052,https://w3id.org/oc/meta/ar/061709495431,https://w3id.org/oc/meta/re/061701809403,https://w3id.org/oc/meta/br/061702176409,http://purl.org/spar/fabio/JournalArticle
b8,10.1016/j.soilbio.2014.05.009,2014-09,The Role Of Litter-Feeding Macroarthropods In Decomposition Processes: A Reappraisal Of Common Views,https://w3id.org/oc/meta/id/062305531136,https://w3id.org/oc/meta/ar/061703279093,https://w3id.org/oc/meta/re/06170597314,https://w3id.org/oc/meta/br/06170791897,http://purl.org/spar/fabio/JournalArticle
b9,10.1111/j.1469-185x.2010.00138.x,2010-04-14,"The Ecology Of Saprophagous Macroarthropods (Millipedes, Woodlice) In The Context Of Global Change",https://w3id.org/oc/meta/id/062504253690,https://w3id.org/oc/meta/ar/06107184737,,https://w3id.org/oc/meta/br/0603903811,http://purl.org/spar/fabio/JournalArticle
b10,10.1111/geb.12193,2014-05-26,Functional Relationships Beyond Species Richness Patterns: Trait Matching In Plant-Bird Mutualisms Across Scales,https://w3id.org/oc/meta/id/061802980077,https://w3id.org/oc/meta/ar/0618012856987,https://w3id.org/oc/meta/re/061802385251,https://w3id.org/oc/meta/br/061803138413,http://purl.org/spar/fabio/JournalArticle
b11,10.1111/1365-2435.12362,2014-11-19,Herbivore Effect Traits And Their Impact On Plant Community Biomass: An Experimental Test Using Grasshoppers,https://w3id.org/oc/meta/id/0639045572,https://w3id.org/oc/meta/ar/06390191498,https://w3id.org/oc/meta/re/0639042821,https://w3id.org/oc/meta/br/0639048516,http://purl.org/spar/fabio/JournalArticle
b14,10.1111/j.1469-7998.1985.tb05640.x,1985-05,"Feeding Mechanisms, And Their Variation In Form, Of Some Adult Ground‐Beetles (Coleoptera: Caraboidea)",https://w3id.org/oc/meta/id/06110823297,https://w3id.org/oc/meta/ar/061103266935,https://w3id.org/oc/meta/re/06110583965,https://w3id.org/oc/meta/br/06110769132,http://purl.org/spar/fabio/JournalArticle
b15,10.1603/0046-225x-33.5.1282,2004-10-01,Horizontal And Vertical Distribution Of Soil Macroarthropods Along A Spatio-Temporal Moisture Gradient In Subtropical Central Florida,https://w3id.org/oc/meta/id/06140306571,https://w3id.org/oc/meta/ar/06140825775,https://w3id.org/oc/meta/re/06140149239,https://w3id.org/oc/meta/br/061603590,http://purl.org/spar/fabio/JournalArticle
b16,10.1111/1365-2664.12530,2015-09-22,EDITOR'S CHOICE: REVIEW: Trait Matching Of Flower Visitors And Crops Predicts Fruit Set Better Than Trait Diversity,https://w3id.org/oc/meta/id/06690220249,https://w3id.org/oc/meta/ar/06380234050,https://w3id.org/oc/meta/re/0638049498,https://w3id.org/oc/meta/br/0638057692,http://purl.org/spar/fabio/JournalArticle
b18,10.1111/2041-210x.12103,2013-09-02,Inferring Food Web Structure From Predator-Prey Body Size Relationships,https://w3id.org/oc/meta/id/06701350616,https://w3id.org/oc/meta/ar/06705635924,https://w3id.org/oc/meta/re/06701064462,https://w3id.org/oc/meta/br/06701311602,http://purl.org/spar/fabio/JournalArticle
b19,10.1098/rstb.2015.0268,2016-05-19,The Meaning Of Functional Trait Composition Of Food Webs For Ecosystem Functioning,https://w3id.org/oc/meta/id/06703152850,https://w3id.org/oc/meta/ar/067014279541,https://w3id.org/oc/meta/re/06702435795,https://w3id.org/oc/meta/br/06703420586,http://purl.org/spar/fabio/JournalArticle
b20,10.1007/s00442-012-2290-3,2012-03-14,Optimizing Size Thresholds In A Plant–Pollinator Interaction Web: Towards A Mechanistic Understanding Of Ecological Networks,https://w3id.org/oc/meta/id/0670804552,https://w3id.org/oc/meta/ar/06703104864,https://w3id.org/oc/meta/re/0670563817,https://w3id.org/oc/meta/br/0670748897,http://purl.org/spar/fabio/JournalArticle
b21,10.1111/1365-2435.12058,2013-02-11,Herbivory Mediated By Coupling Between Biomechanical Traits Of Plants And Grasshoppers,https://w3id.org/oc/meta/id/0641043987,https://w3id.org/oc/meta/ar/06410201506,https://w3id.org/oc/meta/re/0641042199,https://w3id.org/oc/meta/br/0618018658,http://purl.org/spar/fabio/JournalArticle
b23,10.2307/3235676,1992-04,Assembly And Response Rules: Two Goals For Predictive Community Ecology,https://w3id.org/oc/meta/id/06430674050,https://w3id.org/oc/meta/ar/062603905989,https://w3id.org/oc/meta/re/06260701546,https://w3id.org/oc/meta/br/0617020860,http://purl.org/spar/fabio/JournalArticle
b24,10.1111/j.1463-6409.1990.tb00255.x,1990-04,"Morphology Of The Mandibles In The Millipedes (Diplopoda, Arthropoda)",https://w3id.org/oc/meta/id/06960855044,https://w3id.org/oc/meta/ar/061402969816,https://w3id.org/oc/meta/re/06140524734,https://w3id.org/oc/meta/br/06140691783,http://purl.org/spar/fabio/JournalArticle
b25,10.1111/oik.04712,2017-10-06,Species Traits As Drivers Of Food Web Structure,https://w3id.org/oc/meta/id/06630329073,https://w3id.org/oc/meta/ar/061903138312,https://w3id.org/oc/meta/re/06190567394,https://w3id.org/oc/meta/br/06190752889,http://purl.org/spar/fabio/JournalArticle
b26,10.1111/jvs.12083,2013-05-14,A Novel Framework For Linking Functional Diversity Of Plants With Other Trophic Levels For The Quantification Of Ecosystem Services,https://w3id.org/oc/meta/id/06180947519,https://w3id.org/oc/meta/ar/061803772000,https://w3id.org/oc/meta/re/06180696805,https://w3id.org/oc/meta/br/06180898990,http://purl.org/spar/fabio/JournalArticle
