reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
b0,10.1007/bf02579440,1985-03,Inverses Of Trees,https://w3id.org/oc/meta/id/06950678688,https://w3id.org/oc/meta/ar/062607790061,https://w3id.org/oc/meta/re/062601459695,https://w3id.org/oc/meta/br/062601779351,http://purl.org/spar/fabio/JournalArticle
b1,10.1016/j.laa.2006.10.017,2007-02,On Unimodular Graphs,https://w3id.org/oc/meta/id/064101320821,https://w3id.org/oc/meta/ar/062306857312,https://w3id.org/oc/meta/re/062301290266,https://w3id.org/oc/meta/br/062033935,http://purl.org/spar/fabio/JournalArticle
b2,10.1080/03081087.2015.1091434,2015-09-30,On Some Graphs Which Possess Inverses,https://w3id.org/oc/meta/id/06101081467,https://w3id.org/oc/meta/ar/06104437871,https://w3id.org/oc/meta/re/0610827715,https://w3id.org/oc/meta/br/06101044025,http://purl.org/spar/fabio/JournalArticle
b3,10.13001/1081-3810.2865,2015-09-20,On The Inverse Of A Class Of Bipartite Graphs With Unique Perfect Matchings,https://w3id.org/oc/meta/id/06210628877,https://w3id.org/oc/meta/ar/062102394589,https://w3id.org/oc/meta/re/06210406534,https://w3id.org/oc/meta/br/06210574143,http://purl.org/spar/fabio/JournalArticle
b4,10.13001/1081-3810.3322,2017-02-06,Inverses Of Bicyclic Graphs,https://w3id.org/oc/meta/id/06210628797,https://w3id.org/oc/meta/ar/062102394338,https://w3id.org/oc/meta/re/06210406455,https://w3id.org/oc/meta/br/06210574141,http://purl.org/spar/fabio/JournalArticle
b5,10.21136/cmj.2017.0429-16,2017-10-12,Unicyclic Graphs With Bicyclic Inverses,https://w3id.org/oc/meta/id/06702575681,https://w3id.org/oc/meta/ar/067011709869,https://w3id.org/oc/meta/re/06702006050,https://w3id.org/oc/meta/br/06702727379,http://purl.org/spar/fabio/JournalArticle
b6,10.1016/j.laa.2017.04.017,2017-10,On Some Graphs Which Satisfy Reciprocal Eigenvalue Properties,https://w3id.org/oc/meta/id/061701611195,https://w3id.org/oc/meta/ar/061706862548,https://w3id.org/oc/meta/re/061701300846,https://w3id.org/oc/meta/br/061701579187,http://purl.org/spar/fabio/JournalArticle
b7,10.1007/bf02122687,1989-03,Solution To A Problem Of C. D. Godsil Regarding Bipartite Graphs With Unique Perfect Matching,https://w3id.org/oc/meta/id/06280526674,https://w3id.org/oc/meta/ar/06107858113,https://w3id.org/oc/meta/re/06101468516,https://w3id.org/oc/meta/br/06101777124,http://purl.org/spar/fabio/JournalArticle
b8,10.1016/j.laa.2009.03.032,2009-08,Directed Intervals And The Dual Of A Graph,https://w3id.org/oc/meta/id/062201606929,https://w3id.org/oc/meta/ar/062206910681,https://w3id.org/oc/meta/re/062201296689,https://w3id.org/oc/meta/br/062201567267,http://purl.org/spar/fabio/JournalArticle
b9,10.1016/j.laa.2011.05.010,2011-12,Strongly Self-Dual Graphs,https://w3id.org/oc/meta/id/062101599478,https://w3id.org/oc/meta/ar/062106948490,https://w3id.org/oc/meta/re/062101295779,https://w3id.org/oc/meta/br/062101569106,http://purl.org/spar/fabio/JournalArticle
