reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,article_title,matched_title,score,matched_doi,meta_id,query_type
b19,10.1016/j.solener.2015.03.016,2015-05,Estimation Of Rooftop Solar Photovoltaic Potential Of A City,https://w3id.org/oc/meta/id/06405804618,https://w3id.org/oc/meta/ar/06305543581,https://w3id.org/oc/meta/re/06301037362,https://w3id.org/oc/meta/br/06301280790,http://purl.org/spar/fabio/JournalArticle,Estimation of rooftop solar photovoltaic potential of a city,Estimation Of Rooftop Solar Photovoltaic Potential Of A City,70,10.1016/j.solener.2015.03.016,https://w3id.org/oc/meta/br/06301280255,year_author_page
b21,10.1088/1748-9326/aa7225,2017-07-01,Using GIS-based Methods And Lidar Data To Estimate Rooftop Solar Technical Potential In US Cities,https://w3id.org/oc/meta/id/06390913597,https://w3id.org/oc/meta/ar/06370260966,https://w3id.org/oc/meta/re/0637055404,https://w3id.org/oc/meta/br/0637062168,http://purl.org/spar/fabio/JournalArticle,Using GIS-based methods and lidar data to estimate rooftop solar technical potential in US cities,Using GIS-based Methods And Lidar Data To Estimate Rooftop Solar Technical Potential In US Cities,70,10.1088/1748-9326/aa7225,https://w3id.org/oc/meta/br/0637061973,author_title
b23,10.1016/j.solener.2008.03.007,2008-10,A Method For Estimating The Geographical Distribution Of The Available Roof Surface Area For Large-Scale Photovoltaic Energy-Potential Evaluations,https://w3id.org/oc/meta/id/06501339636,https://w3id.org/oc/meta/ar/06505560906,https://w3id.org/oc/meta/re/06501054818,https://w3id.org/oc/meta/br/06501297376,http://purl.org/spar/fabio/JournalArticle,A method for estimating the geographical distribution of the available roof surface area for large-scale photovoltaic energypotential evaluations,A Method For Estimating The Geographical Distribution Of The Available Roof Surface Area For Large-Scale Photovoltaic Energy-Potential Evaluations,70,10.1016/j.solener.2008.03.007,https://w3id.org/oc/meta/br/06501297058,year_volume_page
b24,10.1016/j.renene.2010.07.030,2011-02,Assessment Of The Potential For Distributed Photovoltaic Electricity Production In Israel,https://w3id.org/oc/meta/id/06170617923,https://w3id.org/oc/meta/ar/061702210810,https://w3id.org/oc/meta/re/06170392605,https://w3id.org/oc/meta/br/06170556918,http://purl.org/spar/fabio/JournalArticle,Assessment of the potential for distributed photovoltaic electricity production in Israel,Assessment Of The Potential For Distributed Photovoltaic Electricity Production In Israel,70,10.1016/j.renene.2010.07.030,https://w3id.org/oc/meta/br/06170556664,year_volume_page
b25,10.1016/j.energy.2013.11.082,2014-02,A GIS (Geographic Information System)-Based Optimization Model For Estimating The Electricity Generation Of The Rooftop PV (Photovoltaic) System,https://w3id.org/oc/meta/id/06805872665,https://w3id.org/oc/meta/ar/06902819162,https://w3id.org/oc/meta/re/0690500157,https://w3id.org/oc/meta/br/066012635,http://purl.org/spar/fabio/JournalArticle,A GIS (geographic information system)-based optimization model for estimating the electricity generation of the rooftop PV (photovoltaic) system,A GIS (Geographic Information System)-Based Optimization Model For Estimating The Electricity Generation Of The Rooftop PV (Photovoltaic) System,70,10.1016/j.energy.2013.11.082,https://w3id.org/oc/meta/br/0690681400,year_author_page
b27,10.1016/j.enpol.2015.11.017,2016-02,Is Rooftop Solar PV At Socket Parity Without Subsidies?,https://w3id.org/oc/meta/id/06702366031,https://w3id.org/oc/meta/ar/067010820363,https://w3id.org/oc/meta/re/06701857612,https://w3id.org/oc/meta/br/06702466605,http://purl.org/spar/fabio/JournalArticle,Is rooftop solar PV at socket parity without subsidies?,Is Rooftop Solar PV At Socket Parity Without Subsidies?,70,10.1016/j.enpol.2015.11.017,https://w3id.org/oc/meta/br/06702465690,year_author_page
b28,10.1016/j.energy.2016.04.089,2016-07,Economic And Environmental Assessment Of Rooftops Regarding Suitability For Photovoltaic Systems Installation Based On Remote Sensing Data,https://w3id.org/oc/meta/id/0660735309,https://w3id.org/oc/meta/ar/06602771760,https://w3id.org/oc/meta/re/0660503408,https://w3id.org/oc/meta/br/0660675852,http://purl.org/spar/fabio/JournalArticle,Economic and environmental assessment of rooftops regarding suitability for photovoltaic systems installation based on remote sensing data,Economic And Environmental Assessment Of Rooftops Regarding Suitability For Photovoltaic Systems Installation Based On Remote Sensing Data,70,10.1016/j.energy.2016.04.089,https://w3id.org/oc/meta/br/0660675523,year_author_page
b31,10.1016/j.enpol.2017.05.052,2017-09,Solar PV Where The Sun Doesn’T Shine: Estimating The Economic Impacts Of Support Schemes For Residential PV With Detailed Net Demand Profiling,https://w3id.org/oc/meta/id/06540751091,https://w3id.org/oc/meta/ar/066010843015,https://w3id.org/oc/meta/re/06601869243,https://w3id.org/oc/meta/br/06602486591,http://purl.org/spar/fabio/JournalArticle,Solar pv where the sun doesn't shine: estimating the economic impacts of support schemes for residential pv with detailed net demand profiling,Solar PV Where The Sun Doesn’T Shine: Estimating The Economic Impacts Of Support Schemes For Residential PV With Detailed Net Demand Profiling,70,10.1016/j.enpol.2017.05.052,https://w3id.org/oc/meta/br/06602485635,year_author_page
b35,10.3390/en8065159,2015-06-02,"Estimating PV Module Performance Over Large Geographical Regions: The Role Of Irradiance, Air Temperature, Wind Speed And Solar Spectrum",https://w3id.org/oc/meta/id/06101669380,https://w3id.org/oc/meta/ar/06107152959,https://w3id.org/oc/meta/re/06101364052,https://w3id.org/oc/meta/br/06101650027,http://purl.org/spar/fabio/JournalArticle,"Estimating pv module performance over large geographical regions: the role of irradiance, air temperature, wind speed and solar spectrum","Estimating PV Module Performance Over Large Geographical Regions: The Role Of Irradiance, Air Temperature, Wind Speed And Solar Spectrum",70,10.3390/en8065159,https://w3id.org/oc/meta/br/06101649315,year_volume_page
b39,10.1016/j.solener.2016.12.014,2017-01,PVMAPS: Software Tools And Data For The Estimation Of Solar Radiation And Photovoltaic Module Performance Over Large Geographical Areas,https://w3id.org/oc/meta/id/06201326012,https://w3id.org/oc/meta/ar/06205569869,https://w3id.org/oc/meta/re/06201048147,https://w3id.org/oc/meta/br/06201284693,http://purl.org/spar/fabio/JournalArticle,PVMAPS: software tools and data for the estimation of solar radiation and photovoltaic module performance over large geographical areas,PVMAPS: Software Tools And Data For The Estimation Of Solar Radiation And Photovoltaic Module Performance Over Large Geographical Areas,70,10.1016/j.solener.2016.12.014,https://w3id.org/oc/meta/br/06201284024,year_author_page
b41,10.1016/j.energy.2018.04.166,2018-07,Envisioning A Low-Cost Solar Future: Exploring The Potential Impact Of Achieving The SunShot 2030 Targets For Photovoltaics,https://w3id.org/oc/meta/id/06450984016,https://w3id.org/oc/meta/ar/06202847956,https://w3id.org/oc/meta/re/0620499420,https://w3id.org/oc/meta/br/066012596,http://purl.org/spar/fabio/JournalArticle,Envisioning a low-cost solar future: exploring the potential impact of Achieving the SunShot 2030 targets for photovoltaics,Envisioning A Low-Cost Solar Future: Exploring The Potential Impact Of Achieving The SunShot 2030 Targets For Photovoltaics,70,10.1016/j.energy.2018.04.166,https://w3id.org/oc/meta/br/0620673133,year_author_page
b43,10.1016/j.energy.2016.12.093,2017-01,A Worldwide Assessment Of Economic Feasibility Of HCPV Power Plants: Profitability And Competitiveness,https://w3id.org/oc/meta/id/0650736424,https://w3id.org/oc/meta/ar/06502784998,https://w3id.org/oc/meta/re/0650505487,https://w3id.org/oc/meta/br/0650676057,http://purl.org/spar/fabio/JournalArticle,A worldwide assessment of economic feasibility of HCPV power plants: profitability and competitiveness,A Worldwide Assessment Of Economic Feasibility Of HCPV Power Plants: Profitability And Competitiveness,70,10.1016/j.energy.2016.12.093,https://w3id.org/oc/meta/br/0650675589,year_author_page
b46,10.1002/pip.1254,2012-02-17,Global Overview On Grid-Parity,https://w3id.org/oc/meta/id/061601013009,https://w3id.org/oc/meta/ar/061604096602,https://w3id.org/oc/meta/re/06160760202,https://w3id.org/oc/meta/br/0622019673,http://purl.org/spar/fabio/JournalArticle,Global overview on grid-parity,Global Overview On Grid-Parity,65,10.1002/pip.1254,https://w3id.org/oc/meta/br/06160968005,year_volume_page
b47,10.1016/j.renene.2014.10.053,2015-03,WACC The Dog: The Effect Of Financing Costs On The Levelized Cost Of Solar PV Power,https://w3id.org/oc/meta/id/06890708832,https://w3id.org/oc/meta/ar/061502263329,https://w3id.org/oc/meta/re/06150405704,https://w3id.org/oc/meta/br/06150560467,http://purl.org/spar/fabio/JournalArticle,WACC the dog: the effect of financing costs on the levelized cost of solar PV power,WACC The Dog: The Effect Of Financing Costs On The Levelized Cost Of Solar PV Power,70,10.1016/j.renene.2014.10.053,https://w3id.org/oc/meta/br/06150559808,year_author_page
b51,10.1016/j.rser.2017.03.117,2017-09,A Methodology For Maximizing The Benefits Of Solar Landfills On Closed Sites,https://w3id.org/oc/meta/id/062801110400,https://w3id.org/oc/meta/ar/061504074497,https://w3id.org/oc/meta/re/06150753327,https://w3id.org/oc/meta/br/0614018262,http://purl.org/spar/fabio/JournalArticle,A methodology for maximizing the benefits of solar landfills on closed sites,A Methodology For Maximizing The Benefits Of Solar Landfills On Closed Sites,70,10.1016/j.rser.2017.03.117,https://w3id.org/oc/meta/br/06150955639,year_author_page
b52,10.3390/su11133703,2019-07-05,Solar Photovoltaic Electricity Generation: A Lifeline For The European Coal Regions In Transition,https://w3id.org/oc/meta/id/061801957023,https://w3id.org/oc/meta/ar/061808405782,https://w3id.org/oc/meta/re/061801608799,https://w3id.org/oc/meta/br/061801938095,http://purl.org/spar/fabio/JournalArticle,Solar photovoltaic electricity generation: a lifeline for the european coal regions in transition,Solar Photovoltaic Electricity Generation: A Lifeline For The European Coal Regions In Transition,70,10.3390/su11133703,https://w3id.org/oc/meta/br/061801937859,year_volume_page
b55,10.1108/so-05-2015-0013,2016-06-20,HR Outsourcing Trends In Malaysia: The Undetected Tiger,https://w3id.org/oc/meta/id/062601133077,https://w3id.org/oc/meta/ar/062604722396,https://w3id.org/oc/meta/re/06260873406,https://w3id.org/oc/meta/br/062601108433,http://purl.org/spar/fabio/JournalArticle,HR outsourcing trends in Malaysia: the undetected tiger,HR Outsourcing Trends In Malaysia: The Undetected Tiger,70,10.1108/so-05-2015-0013,https://w3id.org/oc/meta/br/062601107544,year_volume_page
b56,10.1016/j.rser.2018.09.001,2018-12,Cost-efficiency Benchmarking Of European Renewable Electricity Support Schemes,https://w3id.org/oc/meta/id/06140996738,https://w3id.org/oc/meta/ar/061404128920,https://w3id.org/oc/meta/re/06140749241,https://w3id.org/oc/meta/br/0614018261,http://purl.org/spar/fabio/JournalArticle,Cost-efficiency benchmarking of European renewable electricity support schemes,Cost-efficiency Benchmarking Of European Renewable Electricity Support Schemes,70,10.1016/j.rser.2018.09.001,https://w3id.org/oc/meta/br/06140945098,year_author_page
b63,10.3390/rs4030622,2012-03-02,A New Algorithm For The Satellite-Based Retrieval Of Solar Surface Irradiance In Spectral Bands,https://w3id.org/oc/meta/id/06950698868,https://w3id.org/oc/meta/ar/062308014301,https://w3id.org/oc/meta/re/062301497062,https://w3id.org/oc/meta/br/062301821809,http://purl.org/spar/fabio/JournalArticle,A new algorithm for the satellitebased retrieval of solar surface irradiance in spectral bands,A New Algorithm For The Satellite-Based Retrieval Of Solar Surface Irradiance In Spectral Bands,65,10.3390/rs4030622,https://w3id.org/oc/meta/br/062301821255,year_volume_page
