reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,article_title,matched_title,score,matched_doi,meta_id,query_type
b17,10.1111/j.1365-2745.2006.01186.x,2007-01,"Xylem Density, Biomechanics And Anatomical Traits Correlate With Water Stress In 17 Evergreen Shrub Species Of The Mediterranean-type Climate Region Of South Africa",https://w3id.org/oc/meta/id/0660405754,https://w3id.org/oc/meta/ar/06601225501,https://w3id.org/oc/meta/re/0660215400,https://w3id.org/oc/meta/br/0660337888,http://purl.org/spar/fabio/JournalArticle,"Xylem density, biomechanics and anatomical traits correlate with water stress in 17 evergreen shrub species of the Mediterranean-type climate region of South Africa","Xylem Density, Biomechanics And Anatomical Traits Correlate With Water Stress In 17 Evergreen Shrub Species Of The Mediterranean-type Climate Region Of South Africa",70,10.1111/j.1365-2745.2006.01186.x,https://w3id.org/oc/meta/br/0660337905,year_volume_page
b20,10.1007/s00107-009-0355-8,2009-07-16,"Wood Shrinkage: Influence Of Anatomy, Cell Wall Architecture, Chemical Composition And Cambial Age",https://w3id.org/oc/meta/id/0694037793,https://w3id.org/oc/meta/ar/06807601234,https://w3id.org/oc/meta/re/06801379212,https://w3id.org/oc/meta/br/06801680343,http://purl.org/spar/fabio/JournalArticle,"Wood shrinkage: influence of anatomy, cell wall architecture, chemical composition and cambial age","Wood Shrinkage: Influence Of Anatomy, Cell Wall Architecture, Chemical Composition And Cambial Age",65,10.1007/s00107-009-0355-8,https://w3id.org/oc/meta/br/06801679956,year_volume_page
b24,10.3832/ifor0575-004,2011-08-11,The Potential Of Using Xylarium Wood Samples For Wood Density Calculations: A Comparison Of Approaches For Volume Measurement,https://w3id.org/oc/meta/id/065101344206,https://w3id.org/oc/meta/ar/061807919198,https://w3id.org/oc/meta/re/061801511993,https://w3id.org/oc/meta/br/061801820133,http://purl.org/spar/fabio/JournalArticle,The potential of using xylarium wood samples for wood density calculations: a comparison of approaches for volume measurement,The Potential Of Using Xylarium Wood Samples For Wood Density Calculations: A Comparison Of Approaches For Volume Measurement,70,10.3832/ifor0575-004,https://w3id.org/oc/meta/br/061801819041,year_volume_page
b25,10.1007/bf00192691,1994-01,Swelling Of Wood,https://w3id.org/oc/meta/id/06580928549,https://w3id.org/oc/meta/ar/06308185960,,https://w3id.org/oc/meta/br/06301824438,http://purl.org/spar/fabio/JournalArticle,Swelling of wood,Swelling Of Wood,70,10.1007/bf00192691,https://w3id.org/oc/meta/br/06301823953,author_title
b26,10.3732/ajb.0800237,2009-08,Wood Anatomy And Wood Density In Shrubs: Responses To Varying Aridity Along Transcontinental Transects,https://w3id.org/oc/meta/id/062501579876,https://w3id.org/oc/meta/ar/062506900881,https://w3id.org/oc/meta/re/062501280711,https://w3id.org/oc/meta/br/062501542693,http://purl.org/spar/fabio/JournalArticle,Wood anatomy and wood density in shrubs: Responses to varying aridity along transcontinental transects,Wood Anatomy And Wood Density In Shrubs: Responses To Varying Aridity Along Transcontinental Transects,70,10.3732/ajb.0800237,https://w3id.org/oc/meta/br/062501542032,year_volume_page
b29,10.1088/0957-0233/20/6/062001,2009-04-27,Two-dimensional Digital Image Correlation For In-Plane Displacement And Strain Measurement: A Review,https://w3id.org/oc/meta/id/06102863085,https://w3id.org/oc/meta/ar/061012828043,https://w3id.org/oc/meta/re/06102222428,https://w3id.org/oc/meta/br/06103093298,http://purl.org/spar/fabio/JournalArticle,Two-dimensional digital image correlation for in-plane displacement and strain measurement: a review,Two-dimensional Digital Image Correlation For In-Plane Displacement And Strain Measurement: A Review,70,10.1088/0957-0233/20/6/062001,https://w3id.org/oc/meta/br/06103093017,year_volume_page
b30,10.1016/j.optlaseng.2011.05.005,2012-04,Incremental Calculation For Large Deformation Measurement Using Reliability-Guided Digital Image Correlation,https://w3id.org/oc/meta/id/06970484097,https://w3id.org/oc/meta/ar/06803493541,https://w3id.org/oc/meta/re/0680635265,https://w3id.org/oc/meta/br/0680830502,http://purl.org/spar/fabio/JournalArticle,Incremental calculation for large deformation measurement using reliability-guided digital image correlation,Incremental Calculation For Large Deformation Measurement Using Reliability-Guided Digital Image Correlation,50,10.1016/j.optlaseng.2011.05.005,https://w3id.org/oc/meta/br/0680829843,year_volume_page
b31,10.1007/s00226-017-0960-3,2017-09-13,Swelling Interactions Of Earlywood And Latewood Across A Growth Ring: Global And Local Deformations,https://w3id.org/oc/meta/id/06970784932,https://w3id.org/oc/meta/ar/06108159298,https://w3id.org/oc/meta/re/06101522389,https://w3id.org/oc/meta/br/06101842202,http://purl.org/spar/fabio/JournalArticle,Swelling interactions of earlywood and latewood across a growth ring: global and local deformations,Swelling Interactions Of Earlywood And Latewood Across A Growth Ring: Global And Local Deformations,65,10.1007/s00226-017-0960-3,https://w3id.org/oc/meta/br/06101841631,year_volume_page
b32,10.1515/hf-2011-0124,2012-07-01,Measurement Of Wood Shrinkage In Jack Pine Using Three Dimensional Digital Image Correlation (DIC),https://w3id.org/oc/meta/id/06205611921,https://w3id.org/oc/meta/ar/061507331408,https://w3id.org/oc/meta/re/061501393498,https://w3id.org/oc/meta/br/061501678329,http://purl.org/spar/fabio/JournalArticle,Measurement of wood shrinkage in jack pine using three dimensional digital image correlation (DIC),Measurement Of Wood Shrinkage In Jack Pine Using Three Dimensional Digital Image Correlation (DIC),70,10.1515/hf-2011-0124,https://w3id.org/oc/meta/br/061501677517,year_volume_page
b33,10.1016/0378-1127(96)03736-x,1996-08,Regeneration Of Canopy Tree Species At Five Sites In West African Moist Forest,https://w3id.org/oc/meta/id/06402514477,https://w3id.org/oc/meta/ar/064011247358,https://w3id.org/oc/meta/re/06401982439,https://w3id.org/oc/meta/br/0618048609,http://purl.org/spar/fabio/JournalArticle,Regeneration of canopy tree species at five sites in West African moist forest,Regeneration Of Canopy Tree Species At Five Sites In West African Moist Forest,70,10.1016/0378-1127(96)03736-x,https://w3id.org/oc/meta/br/06402624435,year_volume_page
