reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_34,Bayesian change-point analysis in hydrometeorological time series. Part 1. The normal model revisited,Bayesian Change-Point Analysis In Hydrometeorological Time Series. Part 1. The Normal Model Revisited,70,10.1016/s0022-1694(00)00270-5,https://w3id.org/oc/meta/br/061802736112,year_and_doi
ref_35,Bayesian change-point analysis in hydrometeorological time series. Part 2. Comparison of change-point models and forecasting,Bayesian Change-Point Analysis In Hydrometeorological Time Series. Part 2. Comparison Of Change-Point Models And Forecasting,70,10.1016/s0022-1694(00)00271-7,https://w3id.org/oc/meta/br/061702748956,year_and_doi
ref_36,A non-parametric approach to the change-point problem,A Non-Parametric Approach To The Change-Point Problem,70,10.2307/2346729,https://w3id.org/oc/meta/br/062501312482,year_volume_page
ref_38,Use of a Gaussian copula for multivariate extreme value analysis: some case studies in hydrology,Use Of A Gaussian Copula For Multivariate Extreme Value Analysis: Some Case Studies In Hydrology,70,10.1016/j.advwatres.2006.08.001,https://w3id.org/oc/meta/br/06901061933,year_and_doi
ref_39,Probabilistic forecast and uncertainty assessment of hydrologic design values using Bayesian theories,Probabilistic Forecast And Uncertainty Assessment Of Hydrologic Design Values Using Bayesian Theories,70,10.1080/10807039.2010.512261,https://w3id.org/oc/meta/br/06303547525,year_and_doi
ref_40,Temporal-spatial climate variability in the headwater drainage basins of the yangtze river and yellow river China,"Temporal–Spatial Climate Variability In The Headwater Drainage Basins Of The Yangtze River And Yellow River, China",70,10.1175/jcli-d-12-00523.1,https://w3id.org/oc/meta/br/061501035397,year_and_doi
ref_41,Precipitation variability and response to changing climatic condition in the Yarlung Tsangpo River basin China,"Precipitation Variability And Response To Changing Climatic Condition In The Yarlung Tsangpo River Basin, China",70,10.1002/2016jd025370,https://w3id.org/oc/meta/br/06502370281,year_and_doi
ref_42,Urban waterlogs control in China: more effective strategies and actions are needed,Urban Waterlogs Control In China: More Effective Strategies And Actions Are Needed,65,10.1007/s11069-016-2614-4,https://w3id.org/oc/meta/br/06190371309,year_and_doi
ref_43,Fixing the F test for equal variances,Fixing theFTest For Equal Variances,65,10.1198/0003130031441,https://w3id.org/oc/meta/br/061202568161,year_and_doi
ref_44,Investigating anthropically induced effects in streamflow dynamics by using permutation entropy and statistical complexity analysis: a case study,Investigating Anthropically Induced Effects In Streamflow Dynamics By Using Permutation Entropy And Statistical Complexity Analysis: A Case Study,70,10.1016/j.jhydrol.2016.07.034,https://w3id.org/oc/meta/br/062502732684,year_and_doi
ref_45,Decreasing monsoon precipitation in southwest China during the last 240 years associated with the warming of tropical ocean,Decreasing Monsoon Precipitation In Southwest China During The Last 240 Years Associated With The Warming Of Tropical Ocean,65,10.1007/s00382-016-3171-y,https://w3id.org/oc/meta/br/061901686495,year_and_doi
ref_46,Abrupt tropical climate change: past and present,Abrupt Tropical Climate Change: Past And Present,70,10.1073/pnas.0603900103,https://w3id.org/oc/meta/br/06503485695,year_and_doi
ref_47,Uncertainties in climate trends: lessons from upper-air temperature records,UNCERTAINTIES IN CLIMATE TRENDS: Lessons From Upper-Air Temperature Records,70,10.1175/bams-86-10-1437,https://w3id.org/oc/meta/br/06250629732,year_and_doi
ref_48,Analysis of dam-induced cyclic patterns on river flow dynamics,Analysis Of Dam-Induced Cyclic Patterns On River Flow Dynamics,65,10.1080/02626667.2016.1252841,https://w3id.org/oc/meta/br/0680590522,year_and_doi
ref_49,Global warming and changes in drought,Global Warming And Changes In Drought,65,10.1038/nclimate2067,https://w3id.org/oc/meta/br/06220785248,year_and_doi
ref_50,Absence of 21st century warming on Antarctic Peninsula consistent with natural variability,Absence Of 21St Century Warming On Antarctic Peninsula Consistent With Natural Variability,70,10.1038/nature18645,https://w3id.org/oc/meta/br/0610355619,year_and_doi
ref_51,Choice of South Asian summer monsoon indices,Choice Of South Asian Summer Monsoon Indices,70,10.1175/1520-0477(1999)080<0629:cosasm>2.0.co;2,https://w3id.org/oc/meta/br/062303478673,year_and_doi
ref_52,"The distribution and turnover of benthic organic matter in a lowland river: influence of hydrology, seston load and impoundment","The Distribution And Turnover Of Benthic Organic Matter In A Lowland River: Influence Of Hydrology, Seston Load And Impoundment",70,10.1002/rra.636,https://w3id.org/oc/meta/br/061401732819,year_and_doi
ref_53,The generalization ofstudent's' problem when several different population variances are involved,The Generalization Of `Student's' Problem When Several Different Population Variances Are Involved,65,10.2307/2332510,https://w3id.org/oc/meta/br/0610328906,year_and_doi
ref_54,A framework for assessing uncertainties in climate change impacts: low-flow scenarios for the River Thames UK,"A Framework For Assessing Uncertainties In Climate Change Impacts: Low-flow Scenarios For The River Thames, UK",70,10.1029/2005wr004065,https://w3id.org/oc/meta/br/061901063589,year_and_doi
ref_55,Weakening of Indian summer monsoon in recent decades,Weakening Of Indian Summer Monsoon In Recent Decades,70,10.1007/bf02930866,https://w3id.org/oc/meta/br/061602855940,year_and_doi
ref_56,Review on regional water resources assessment models under stationary and changing climate,Review On Regional Water Resources Assessment Models Under Stationary And Changing Climate,70,10.1007/s11269-004-9130-0,https://w3id.org/oc/meta/br/06603220330,year_and_doi
ref_57,Different glacier status with atmospheric circulations in Tibetan Plateau and surroundings,Different Glacier Status With Atmospheric Circulations In Tibetan Plateau And Surroundings,70,10.1038/nclimate1580,https://w3id.org/oc/meta/br/06220785621,year_and_doi
ref_58,A review of climatic controls on δ18O in precipitation over the Tibetan Plateau: observations and simulations,A Review Of Climatic Controls On δ18O In Precipitation Over The Tibetan Plateau: Observations And Simulations,70,10.1002/rog.20023,https://w3id.org/oc/meta/br/0680776894,year_and_doi
ref_59,Applicability of prewhitening to eliminate the influence of serial correlation on the Mann-Kendall test,Applicability Of Prewhitening To Eliminate The Influence Of Serial Correlation On The Mann-Kendall Test,70,10.1029/2001wr000861,https://w3id.org/oc/meta/br/062501052122,year_and_doi
ref_60,Discharge regime and simulation for the upstream of major rivers over Tibetan Plateau,Discharge Regime And Simulation For The Upstream Of Major Rivers Over Tibetan Plateau,70,10.1002/jgrd.50665,https://w3id.org/oc/meta/br/06802361239,year_and_doi
ref_61,"Trend, periodicity and abrupt change in streamflow of the East River, the Pearl River basin","Trend, Periodicity And Abrupt Change In Streamflow Of The East River, The Pearl River Basin",50,10.1002/hyp.9576,https://w3id.org/oc/meta/br/06703700839,author_title
ref_62,Using glacier area ratio to quantify effects of melt water on runoff,Using Glacier Area Ratio To Quantify Effects Of Melt Water On Runoff,70,10.1016/j.jhydrol.2016.04.026,https://w3id.org/oc/meta/br/062602768461,year_and_doi
ref_63,Characteristics and causes of changes in annual runoff of the Wuding river in 1956–2009,Characteristics And Causes Of Changes In Annual Runoff Of The Wuding River In 1956–2009,70,10.1007/s12665-012-1949-8,https://w3id.org/oc/meta/br/06220878407,year_and_doi
