reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_39,Hippocampal atrophy in major depression: a function of childhood maltreatment rather than diagnosis?,Hippocampal Atrophy In Major Depression: A Function Of Childhood Maltreatment Rather Than Diagnosis?,70,10.1038/npp.2014.145,https://w3id.org/oc/meta/br/06702384410,author_title
