reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_3,10.1017/cbo9780511486210,2001-05-28,Morphological Productivity,https://w3id.org/oc/meta/id/061502926558,https://w3id.org/oc/meta/ar/0615012764337,,,http://purl.org/spar/fabio/Expression,Morphological productivity,Morphological Productivity,70,10.1017/cbo9780511486210,https://w3id.org/oc/meta/br/061503077221,year_and_doi
ref_4,10.1093/acprof:oso/9780198747062.001.0001,2013-08-29,The Oxford Reference Guide To English Morphology,https://w3id.org/oc/meta/id/06380510925,https://w3id.org/oc/meta/ar/0623010872623,,,http://purl.org/spar/fabio/Expression,The Oxford reference guide to English morphology,The Oxford Reference Guide To English Morphology,70,10.1093/acprof:oso/9780198747062.001.0001,https://w3id.org/oc/meta/br/062302592582,year_and_doi
ref_5,10.1075/tilar.3.05ber,2004,Between Emergence And Mastery,https://w3id.org/oc/meta/id/062405093563,https://w3id.org/oc/meta/ar/066013983860,https://w3id.org/oc/meta/re/06602425161,https://w3id.org/oc/meta/br/06603316230,http://purl.org/spar/fabio/BookChapter,Language childhood and adolescence,Between Emergence And Mastery,70,10.1075/tilar.3.05ber,https://w3id.org/oc/meta/br/06603315231,year_and_doi
ref_8,10.1093/acprof:oso/9780199263936.001.0001,2013-10-03,Structuring Sense: Volume III: Taking Form,https://w3id.org/oc/meta/id/062504897141,https://w3id.org/oc/meta/ar/0613012731547,,,http://purl.org/spar/fabio/Expression,"Structuring sense, Vol. III: Taking form",Structuring Sense: Volume III: Taking Form,65,10.1093/acprof:oso/9780199263936.001.0001,https://w3id.org/oc/meta/br/061303060747,year_and_doi
ref_14,10.1075/lald.61.07dab,2017-10-25,Chapter 6. The Early Production Of Compounds In Lithuanian,https://w3id.org/oc/meta/id/06802713558,https://w3id.org/oc/meta/ar/068012465528,https://w3id.org/oc/meta/re/06802109999,https://w3id.org/oc/meta/br/06802873304,http://purl.org/spar/fabio/BookChapter,Nominal compound acquisition,Chapter 6. The Early Production Of Compounds In Lithuanian,70,10.1075/lald.61.07dab,https://w3id.org/oc/meta/br/06802872309,year_and_doi
ref_15,10.1159/000021479,1999,Morphological Representationin Specific Language Impairment:Evidence From Greek Word Formation,https://w3id.org/oc/meta/id/06603215353,https://w3id.org/oc/meta/ar/066014475903,https://w3id.org/oc/meta/re/06602496621,https://w3id.org/oc/meta/br/062059027,http://purl.org/spar/fabio/JournalArticle,Folia Phoniatrica et Logopaedica,Morphological Representationin Specific Language Impairment:Evidence From Greek Word Formation,65,10.1159/000021479,https://w3id.org/oc/meta/br/06603488536,year_and_doi
ref_18,10.1007/1-4020-3596-9_11,2005,Word-Formation In Natural Morphology,https://w3id.org/oc/meta/id/06403280284,https://w3id.org/oc/meta/ar/064014738815,https://w3id.org/oc/meta/re/06402543024,https://w3id.org/oc/meta/br/0614060041,http://purl.org/spar/fabio/BookChapter,Handbook of word-formation,Word-Formation In Natural Morphology,70,10.1007/1-4020-3596-9_11,https://w3id.org/oc/meta/br/06403560744,year_and_doi
ref_19,10.1163/9780080548692_009,2007,8: Productivity In Word Formation,https://w3id.org/oc/meta/id/06620864452,https://w3id.org/oc/meta/ar/0625012333870,https://w3id.org/oc/meta/re/062502258082,https://w3id.org/oc/meta/br/062502931996,http://purl.org/spar/fabio/BookChapter,The mental lexicon: Core perspectives,8: Productivity In Word Formation,70,10.1163/9780080548692_009,https://w3id.org/oc/meta/br/062502931029,year_and_doi
